,id,len,mean,std,id_person,id_location,id_direction,id_exp
4383,S046_1_4_5,13227.0,12.796302119264901,10.201788727780068,46,1,4,5
4384,S046_1_4_6,13258.0,12.82719465490481,10.219582349775191,46,1,4,6
4385,S046_1_4_7,13569.0,12.684566294512917,10.19501004267698,46,1,4,7
4386,S046_1_4_8,13464.0,12.543544822656674,10.16958875724628,46,1,4,8
4387,S046_1_4_9,13348.0,12.701439774235638,10.199942596007048,46,1,4,9
4388,S046_2_1_1,13063.0,14.98036617239531,10.527715566775228,46,2,1,1
4389,S046_2_1_10,12749.0,14.890992807591678,10.420001135496081,46,2,1,10
4390,S046_2_1_11,13047.0,14.84593260553603,10.489403672484645,46,2,1,11
4391,S046_2_1_12,12801.0,14.78562904290893,10.358231870441779,46,2,1,12
4392,S046_2_1_2,13676.0,14.96851369765423,10.507211867725836,46,2,1,2
4393,S046_2_1_3,13817.0,15.12534368726068,10.545193343986435,46,2,1,3
4394,S046_2_1_4,12597.0,15.081275773672953,10.512425312047881,46,2,1,4
4395,S046_2_1_5,13390.0,14.880322429275457,10.31643288674002,46,2,1,5
4396,S046_2_1_6,13395.0,14.862300264192756,10.32701018125313,46,2,1,6
4397,S046_2_1_7,13240.0,15.127416181237143,10.461711926222671,46,2,1,7
4398,S046_2_1_8,13438.0,14.894878397227421,10.27125613586563,46,2,1,8
4400,S046_2_2_1,12710.0,14.773285568881242,10.264968589325145,46,2,2,1
4401,S046_2_2_10,13566.0,13.137821319483114,10.310352057282046,46,2,2,10
4402,S046_2_2_11,13610.0,13.059934348711334,10.308898280461502,46,2,2,11
4403,S046_2_2_12,13058.0,13.186483648386574,10.318932867040175,46,2,2,12
4404,S046_2_2_2,13058.0,13.186483648386574,10.318932867040175,46,2,2,2
4405,S046_2_2_3,12255.0,13.051488596846818,10.244952392465713,46,2,2,3
4406,S046_2_2_4,13261.0,13.14751039526755,10.286674949911138,46,2,2,4
4408,S046_2_2_6,13085.0,13.04397033606949,10.21750733923923,46,2,2,6
4409,S046_2_2_7,13109.0,12.992323488390776,10.217418462709201,46,2,2,7
4410,S046_2_2_8,13512.0,13.196057139036405,10.29493085024309,46,2,2,8
4411,S046_2_2_9,13347.0,13.01927539588023,10.202520289462484,46,2,2,9
4412,S046_2_3_1,13131.0,13.185232522487707,10.872071247830972,46,2,3,1
4413,S046_2_3_10,13090.0,13.116620125337533,11.01173489314659,46,2,3,10
4414,S046_2_3_11,13388.0,12.95728635347264,10.933789610791669,46,2,3,11
4415,S046_2_3_12,13388.0,12.95728635347264,10.933789610791669,46,2,3,12
4417,S046_2_3_3,13442.0,13.054930150931655,10.962531128032598,46,2,3,3
4418,S046_2_3_4,13428.0,13.060603965553454,10.903193956327682,46,2,3,4
4419,S046_2_3_5,13644.0,13.219637305741644,10.970279954843942,46,2,3,5
4420,S046_2_3_6,13563.0,13.118689943464593,10.878995049099041,46,2,3,6
4421,S046_2_3_7,13318.0,13.11464084551699,10.870273996110468,46,2,3,7
4422,S046_2_3_8,13368.0,13.18085427828179,11.004553575768284,46,2,3,8
4423,S046_2_3_9,13307.0,13.131284149807685,10.954667658596168,46,2,3,9
4424,S046_2_4_1,12171.0,13.22442417901903,10.431548873233742,46,2,4,1
4425,S046_2_4_10,13502.0,13.279091001626753,10.39683490379693,46,2,4,10
4426,S046_2_4_11,13740.0,13.5328916295224,10.57828942290077,46,2,4,11
4427,S046_2_4_12,13795.0,13.477869643531985,10.592031176014435,46,2,4,12
4428,S046_2_4_2,12760.0,13.286096409396883,10.47528799718624,46,2,4,2
4429,S046_2_4_3,13223.0,13.347548269851593,10.454581543603089,46,2,4,3
4431,S046_2_4_5,12357.0,13.220181695117166,10.426192474255167,46,2,4,5
4432,S046_2_4_6,13644.0,13.281274599061272,10.407864920334443,46,2,4,6
4433,S046_2_4_7,13617.0,13.336888805307936,10.389078817754973,46,2,4,7
4434,S046_2_4_8,13486.0,13.448894742815636,10.5180877405128,46,2,4,8
4435,S046_2_4_9,13570.0,13.24741104069831,10.38047933042199,46,2,4,9
4436,S047_1_1_1,12668.0,16.086732751597943,10.91319019403425,47,1,1,1
4437,S047_1_1_10,12809.0,16.0140370080353,10.97016260012315,47,1,1,10
4438,S047_1_1_11,12699.0,16.141772742969266,10.929963773748362,47,1,1,11
4441,S047_1_1_3,13670.0,15.954350421453759,10.81594010535336,47,1,1,3
4442,S047_1_1_4,12984.0,16.18032701507209,10.899234962758188,47,1,1,4
4443,S047_1_1_5,13038.0,16.24239998746223,10.937977606724726,47,1,1,5
4444,S047_1_1_6,12626.0,16.36478069875746,10.967632711288246,47,1,1,6
4445,S047_1_1_7,12386.0,16.12163773856472,10.959360404309923,47,1,1,7
4446,S047_1_1_8,12618.0,16.039653135131683,10.98227997546775,47,1,1,8
4447,S047_1_1_9,12686.0,15.960094592288602,10.941649854898877,47,1,1,9
4448,S047_1_2_1,13661.0,12.79186235253912,10.552421373942545,47,1,2,1
4449,S047_1_2_10,13493.0,12.463684157087023,10.530169034138957,47,1,2,10
4450,S047_1_2_11,13299.0,12.501655267343788,10.558502968544023,47,1,2,11
4451,S047_1_2_12,13396.0,12.417251550131892,10.496754760548429,47,1,2,12
4452,S047_1_2_2,13677.0,12.531664137471758,10.576229443341143,47,1,2,2
4453,S047_1_2_3,13843.0,12.316334883534635,10.426381835297878,47,1,2,3
4454,S047_1_2_4,13828.0,12.269576245918827,10.414878031197146,47,1,2,4
4456,S047_1_2_6,13631.0,12.331663700266933,10.48996975486114,47,1,2,6
4457,S047_1_2_7,13772.0,12.374123797866423,10.465308372369162,47,1,2,7
4458,S047_1_2_8,13825.0,12.395898414803966,10.474886190396612,47,1,2,8
4459,S047_1_2_9,13888.0,12.402978889930612,10.46296962348943,47,1,2,9
4460,S047_1_3_1,13293.0,16.985291403992058,11.412258260849363,47,1,3,1
4462,S047_1_3_11,13154.0,17.00167554559339,11.385803095009159,47,1,3,11
4463,S047_1_3_12,12557.0,17.07052634704828,11.422923215606753,47,1,3,12
4464,S047_1_3_13,12065.0,16.959134977188473,11.297508796580058,47,1,3,13
4466,S047_1_3_3,13091.0,16.943549205312436,11.3721257025972,47,1,3,3
4467,S047_1_3_4,13251.0,16.96912890097994,11.37582368494351,47,1,3,4
4468,S047_1_3_5,13353.0,17.062000718676494,11.422545283006782,47,1,3,5
4469,S047_1_3_6,13066.0,16.871832125804673,11.292421556938393,47,1,3,6
4470,S047_1_3_7,12964.0,17.025928095175484,11.377873624730245,47,1,3,7
4471,S047_1_3_8,12975.0,17.103373376657814,11.42392990291795,47,1,3,8
4472,S047_1_3_9,12728.0,16.96045413274006,11.303472489676027,47,1,3,9
4473,S047_1_4_1,12728.0,16.96045413274006,11.303472489676027,47,1,4,1
4474,S047_1_4_10,12728.0,16.96045413274006,11.303472489676027,47,1,4,10
4475,S047_1_4_11,12728.0,16.96045413274006,11.303472489676027,47,1,4,11
4476,S047_1_4_12,12728.0,16.96045413274006,11.303472489676027,47,1,4,12
4477,S047_1_4_2,12728.0,16.96045413274006,11.303472489676027,47,1,4,2
4478,S047_1_4_3,12728.0,16.96045413274006,11.303472489676027,47,1,4,3
4479,S047_1_4_4,12728.0,16.96045413274006,11.303472489676027,47,1,4,4
4480,S047_1_4_5,12728.0,16.96045413274006,11.303472489676027,47,1,4,5
4481,S047_1_4_6,12728.0,16.96045413274006,11.303472489676027,47,1,4,6
4482,S047_1_4_7,12728.0,16.96045413274006,11.303472489676027,47,1,4,7
4483,S047_1_4_8,12728.0,16.96045413274006,11.303472489676027,47,1,4,8
4484,S047_1_4_9,12728.0,16.96045413274006,11.303472489676027,47,1,4,9
4485,S047_2_1_1,13477.0,14.56616590894856,10.299931979221817,47,2,1,1
4486,S047_2_1_10,13582.0,14.583061457836232,10.222236336304134,47,2,1,10
4487,S047_2_1_11,10112.0,14.63543648740919,10.315635205324256,47,2,1,11
4488,S047_2_1_12,13360.0,15.12266048790019,10.049817222813372,47,2,1,12
4489,S047_2_1_13,13673.0,15.159303969474445,10.091141593187299,47,2,1,13
4490,S047_2_1_2,13825.0,14.59330833391053,10.101657281847125,47,2,1,2
4491,S047_2_1_3,14028.0,14.490192265819175,10.087477427824776,47,2,1,3
4492,S047_2_1_4,10771.0,15.114911652114662,10.14933858857592,47,2,1,4
4494,S047_2_1_6,13800.0,14.549801497385301,10.29094218532361,47,2,1,6
4495,S047_2_1_7,13035.0,14.384054075692777,10.188338309581646,47,2,1,7
4496,S047_2_1_8,13778.0,14.418372135366887,10.234218232354563,47,2,1,8
4497,S047_2_1_9,13835.0,14.421014166133748,10.232037587101235,47,2,1,9
4498,S047_2_2_1,13177.0,13.919713068863139,10.397213224479602,47,2,2,1
4499,S047_2_2_10,14158.0,14.242476614721594,10.40260843212566,47,2,2,10
4500,S047_2_2_11,14158.0,14.242476614721594,10.40260843212566,47,2,2,11
4501,S047_2_2_12,11641.0,14.336957810646135,10.41572861280473,47,2,2,12
4502,S047_2_2_2,13845.0,13.959563563500295,10.391578674537246,47,2,2,2
4503,S047_2_2_3,13829.0,13.766009092545364,10.343518200337094,47,2,2,3
4504,S047_2_2_4,13792.0,13.743463865986579,10.339964526920339,47,2,2,4
4506,S047_2_2_6,13696.0,13.76438539332598,10.309249150697902,47,2,2,6
4507,S047_2_2_7,13832.0,13.803909481536621,10.306705834646602,47,2,2,7
4508,S047_2_2_8,13059.0,14.329805722163616,10.360014757567239,47,2,2,8
4509,S047_2_2_9,14040.0,14.00463721033227,10.325288332671395,47,2,2,9
4511,S047_2_3_10,14295.0,15.130190977631596,10.032879269003361,47,2,3,10
4512,S047_2_3_11,14042.0,15.11682018752834,10.039209494226697,47,2,3,11
4513,S047_2_3_12,14169.0,15.230731714505543,10.115931176748735,47,2,3,12
4514,S047_2_3_13,13647.0,15.465812201593513,10.163078969326973,47,2,3,13
4515,S047_2_3_2,13993.0,15.18766424929805,10.20632529354879,47,2,3,2
4516,S047_2_3_3,14263.0,15.150711396406548,10.174717795956262,47,2,3,3
4518,S047_2_3_5,13909.0,15.039819047336492,10.071282933925112,47,2,3,5
4519,S047_2_3_6,13983.0,14.817563574401532,9.63923308621767,47,2,3,6
4520,S047_2_3_7,14173.0,15.05118063225314,10.051817863934314,47,2,3,7
4521,S047_2_3_8,14197.0,15.138143003908308,10.100318407785913,47,2,3,8
4522,S047_2_3_9,14197.0,15.138143003908308,10.100318407785913,47,2,3,9
4523,S047_2_4_1,14251.0,14.60149894035453,9.98379760613868,47,2,4,1
4524,S047_2_4_10,14181.0,14.555764066318122,10.127239918276684,47,2,4,10
4525,S047_2_4_11,14006.0,14.47526135750735,10.12425905324153,47,2,4,11
4526,S047_2_4_12,13918.0,14.401314614752653,10.102929846884056,47,2,4,12
4527,S047_2_4_13,13464.0,14.73291224620037,10.044336101824323,47,2,4,13
4528,S047_2_4_2,14275.0,14.371083634348212,9.96041829912517,47,2,4,2
4529,S047_2_4_3,13975.0,14.242115596181463,9.979027601662619,47,2,4,3
4530,S047_2_4_4,14360.0,14.333829329599261,10.070985623748024,47,2,4,4
4531,S047_2_4_5,14068.0,14.36807731382276,10.074089805917977,47,2,4,5
4532,S047_2_4_6,14351.0,14.28974558951337,10.040134488880982,47,2,4,6
4533,S047_2_4_7,14302.0,14.195505270808056,10.010546821057174,47,2,4,7
4534,S047_2_4_8,10654.0,14.268283562351012,9.997889603537457,47,2,4,8
4537,S048_1_1_10,14425.0,21.995211176868942,8.737341902983024,48,1,1,10
4539,S048_1_1_12,13408.0,22.283233486045468,8.838462006825685,48,1,1,12
4540,S048_1_1_13,14382.0,22.07513285131091,8.701775940133647,48,1,1,13
4541,S048_1_1_2,14034.0,21.274611460062985,8.24734367890941,48,1,1,2
4542,S048_1_1_3,13830.0,21.50468204449745,8.337815163566624,48,1,1,3
4543,S048_1_1_4,13899.0,22.249089621443332,8.89329491544192,48,1,1,4
4545,S048_1_1_6,13745.0,22.024487050717394,8.762924303937975,48,1,1,6
4546,S048_1_1_7,13550.0,22.023227821754894,8.77945402541063,48,1,1,7
4547,S048_1_1_8,14456.0,21.989863954623775,8.698486534786621,48,1,1,8
4548,S048_1_1_9,13935.0,22.133989386103213,8.765656724367377,48,1,1,9
4549,S048_1_2_1,13154.0,15.71128616996601,7.916822795673325,48,1,2,1
4550,S048_1_2_10,14412.0,15.431407311770256,7.9642826345742845,48,1,2,10
4551,S048_1_2_11,14407.0,15.304577418358251,7.979024851814512,48,1,2,11
4552,S048_1_2_12,14420.0,15.42323840827206,7.996111783900379,48,1,2,12
4553,S048_1_2_2,14460.0,15.65027229653684,7.944531731505664,48,1,2,2
4554,S048_1_2_3,14460.0,15.65027229653684,7.944531731505664,48,1,2,3
4555,S048_1_2_4,12983.0,15.631321527543863,7.918065620351136,48,1,2,4
4556,S048_1_2_5,14618.0,15.624449502592151,7.918327774072711,48,1,2,5
4557,S048_1_2_6,14474.0,15.682490776991418,7.920738924658226,48,1,2,6
4558,S048_1_2_7,14519.0,15.680579165592745,7.919103431722978,48,1,2,7
4559,S048_1_2_8,14470.0,15.473268235826206,7.959478541415486,48,1,2,8
4560,S048_1_2_9,14380.0,15.465378964136427,7.939383168209992,48,1,2,9
4561,S048_1_3_1,13002.0,20.266005442660298,7.367631501882127,48,1,3,1
4563,S048_1_3_11,12492.0,20.76106360414209,7.7281052192522806,48,1,3,11
4564,S048_1_3_12,13673.0,20.69070690058147,7.753909115151001,48,1,3,12
4565,S048_1_3_2,14058.0,20.613630922541574,7.520691345219437,48,1,3,2
4566,S048_1_3_3,14039.0,20.60091719474009,7.562064335194988,48,1,3,3
4567,S048_1_3_4,13491.0,20.462585976505622,7.559070704858272,48,1,3,4
4568,S048_1_3_5,13865.0,20.2101312856836,7.4638026976491085,48,1,3,5
4569,S048_1_3_6,13460.0,20.416167119998626,7.522219882237473,48,1,3,6
4570,S048_1_3_7,13366.0,20.475010811333316,7.617807870561612,48,1,3,7
4571,S048_1_3_8,13451.0,20.49052364557169,7.644955672839218,48,1,3,8
4572,S048_1_3_9,13263.0,20.964923469034225,7.839834461440675,48,1,3,9
4573,S048_1_4_1,13413.0,22.31587073398854,6.579245751683049,48,1,4,1
4574,S048_1_4_10,12635.0,21.915184711687886,7.122717211467058,48,1,4,10
4575,S048_1_4_11,13733.0,21.64730283368345,6.761394135127568,48,1,4,11
4576,S048_1_4_12,13781.0,21.866627204587243,6.779401893035075,48,1,4,12
4577,S048_1_4_13,12771.0,21.783877174146777,6.706783845132013,48,1,4,13
4578,S048_1_4_2,13197.0,22.260325208322453,6.6484444115869765,48,1,4,2
4579,S048_1_4_3,13604.0,22.297118647760367,6.608995137914178,48,1,4,3
4580,S048_1_4_4,13524.0,22.2442079833576,6.613459034427628,48,1,4,4
4581,S048_1_4_5,13265.0,22.265917757870238,6.677708927747918,48,1,4,5
4582,S048_1_4_6,13450.0,22.216852702430526,6.598184837151305,48,1,4,6
4584,S048_1_4_8,13678.0,22.266030693333896,6.650116056807988,48,1,4,8
4585,S048_1_4_9,11381.0,22.360390352132317,6.6290045326927425,48,1,4,9
4586,S048_2_1_1,14368.0,20.377559700899187,7.438625862611376,48,2,1,1
4587,S048_2_1_10,13903.0,20.43928367269493,7.358267585030984,48,2,1,10
4588,S048_2_1_11,14049.0,20.473998066008313,7.350305446101394,48,2,1,11
4591,S048_2_1_3,14351.0,20.517079951579213,7.504444748339024,48,2,1,3
4592,S048_2_1_4,13499.0,20.743647017940088,7.345190142368023,48,2,1,4
4593,S048_2_1_5,13450.0,20.419813353410323,7.3607966619375755,48,2,1,5
4594,S048_2_1_6,14204.0,20.38302307897497,7.375760023311752,48,2,1,6
4595,S048_2_1_7,13726.0,20.341922074899827,7.409479955365781,48,2,1,7
4596,S048_2_1_8,13783.0,20.32726339718685,7.4113279019431015,48,2,1,8
4597,S048_2_1_9,13819.0,20.419440025700535,7.3725333977625,48,2,1,9
4598,S048_2_2_1,13024.0,17.84352663399524,7.9140110481845225,48,2,2,1
4599,S048_2_2_10,13653.0,18.4751938989379,7.858800902930251,48,2,2,10
4600,S048_2_2_11,11788.0,18.324197585025082,7.832101012169158,48,2,2,11
4601,S048_2_2_12,14029.0,18.59891471061496,7.8319413886494225,48,2,2,12
4602,S048_2_2_2,13676.0,17.510489700335352,7.810068836403831,48,2,2,2
4603,S048_2_2_3,13536.0,17.376074768195977,7.777527815421283,48,2,2,3
4604,S048_2_2_4,14472.0,17.771238046349147,7.8743842282451,48,2,2,4
4605,S048_2_2_5,14333.0,17.563023308502505,7.822656211121419,48,2,2,5
4606,S048_2_2_6,14203.0,17.246066152970883,7.713770740143371,48,2,2,6
4608,S048_2_2_8,13754.0,17.728064977606635,7.8208921730578975,48,2,2,8
4609,S048_2_2_9,13748.0,18.737535110095273,7.682149368437802,48,2,2,9
4610,S048_2_3_1,14686.0,20.755690654933268,6.607754158018905,48,2,3,1
4611,S048_2_3_10,14660.0,21.097715521827652,6.594898056291478,48,2,3,10
4612,S048_2_3_11,14454.0,21.27510559321571,6.385203019019402,48,2,3,11
4613,S048_2_3_12,14143.0,21.02416705425865,6.471722584745898,48,2,3,12
4614,S048_2_3_13,13811.0,21.33943018271143,6.387935808401798,48,2,3,13
4616,S048_2_3_3,13916.0,21.5918469341428,6.372032895877648,48,2,3,3
4617,S048_2_3_4,14446.0,21.11816018983007,6.61788200765619,48,2,3,4
4618,S048_2_3_5,13675.0,21.532989989013178,6.426498350007113,48,2,3,5
4619,S048_2_3_6,13683.0,21.485656627738596,6.478003366817552,48,2,3,6
4620,S048_2_3_7,14602.0,21.468189203752154,6.394405793907324,48,2,3,7
4621,S048_2_3_8,14602.0,21.468189203752154,6.394405793907324,48,2,3,8
4622,S048_2_3_9,14412.0,21.128192329432395,6.513155124130842,48,2,3,9
4623,S048_2_4_1,13984.0,19.862128164026316,6.813910650642485,48,2,4,1
4624,S048_2_4_10,13984.0,19.862128164026316,6.813910650642485,48,2,4,10
4625,S048_2_4_11,14916.0,19.840141740517193,6.787169034647929,48,2,4,11
4626,S048_2_4_12,14777.0,19.997527898918353,6.746634884292211,48,2,4,12
4627,S048_2_4_13,14211.0,20.320104480689224,6.872272436309784,48,2,4,13
4628,S048_2_4_2,14561.0,19.784891909427436,6.7494721017696175,48,2,4,2
4629,S048_2_4_3,14450.0,19.76071433249684,6.868566723404094,48,2,4,3
4630,S048_2_4_4,14406.0,19.674356531353855,6.952596744234054,48,2,4,4
4631,S048_2_4_5,14484.0,19.91982085524419,6.971635720869206,48,2,4,5
4632,S048_2_4_6,14155.0,19.841941446435158,6.7782948196801565,48,2,4,6
4633,S048_2_4_7,14762.0,20.163225457020907,6.951691234632341,48,2,4,7
4634,S048_2_4_8,14721.0,20.102319866665212,6.957620307265805,48,2,4,8
4635,S048_2_4_9,14817.0,20.129700715506317,6.959669582482077,48,2,4,9
4636,S049_1_1_1,14817.0,20.129700715506317,6.959669582482077,49,1,1,1
4637,S049_1_1_10,14049.0,20.383050427396572,7.778847799215235,49,1,1,10
4639,S049_1_1_12,14059.0,20.621360877350547,7.875206320620906,49,1,1,12
4640,S049_1_1_2,13775.0,20.66743759217455,7.9812007130545615,49,1,1,2
4641,S049_1_1_3,13737.0,20.496554479797414,7.945490007869913,49,1,1,3
4642,S049_1_1_4,13787.0,20.61252081608108,7.965546948545434,49,1,1,4
4643,S049_1_1_5,13449.0,20.87336284960504,7.949940665115895,49,1,1,5
4644,S049_1_1_6,13345.0,20.57339428347485,7.817096449948048,49,1,1,6
4645,S049_1_1_7,13345.0,20.57339428347485,7.817096449948048,49,1,1,7
4646,S049_1_1_8,13788.0,20.26639851296938,7.718524490081228,49,1,1,8
4647,S049_1_1_9,13724.0,20.49567891538811,7.830076070883015,49,1,1,9
4648,S049_1_2_1,13297.0,18.9287158434385,6.6396088987303274,49,1,2,1
4649,S049_1_2_10,14640.0,19.911860692942607,6.463848737945538,49,1,2,10
4650,S049_1_2_11,14529.0,20.039448930553796,6.4480514596630245,49,1,2,11
4651,S049_1_2_12,14491.0,20.095749630713815,6.441456542737589,49,1,2,12
4652,S049_1_2_2,14736.0,19.598828654672978,6.58982363023315,49,1,2,2
4653,S049_1_2_3,14605.0,19.575703825888517,6.516874400727926,49,1,2,3
4654,S049_1_2_4,14765.0,19.902060504902252,6.529870013041604,49,1,2,4
4655,S049_1_2_5,14581.0,19.881114548078305,6.507459716982197,49,1,2,5
4656,S049_1_2_6,14636.0,19.703772446273277,6.573429248207737,49,1,2,6
4657,S049_1_2_7,13985.0,19.87558414710213,6.621670998999429,49,1,2,7
4659,S049_1_2_9,14716.0,19.839008591864996,6.500490033831388,49,1,2,9
4660,S049_1_3_1,13552.0,20.851877790903625,8.278637534630922,49,1,3,1
4661,S049_1_3_10,13980.0,20.90874580389163,8.396809488889781,49,1,3,10
4662,S049_1_3_11,13890.0,20.765785514470892,8.360673699093676,49,1,3,11
4663,S049_1_3_12,13952.0,20.855761327118433,8.384429576892314,49,1,3,12
4664,S049_1_3_2,13870.0,20.896946404638523,8.405757223179021,49,1,3,2
4665,S049_1_3_3,13870.0,20.896946404638523,8.405757223179021,49,1,3,3
4666,S049_1_3_4,13611.0,21.13366671343269,8.405043103240468,49,1,3,4
4667,S049_1_3_5,14467.0,20.882597333863725,8.33766293645487,49,1,3,5
4668,S049_1_3_6,14310.0,21.06018401435732,8.479208055277809,49,1,3,6
4669,S049_1_3_7,14107.0,20.78102329857419,8.371142216360841,49,1,3,7
4670,S049_1_3_8,14078.0,21.12959971525043,8.25529215464331,49,1,3,8
4671,S049_1_3_9,13999.0,21.121037994749155,8.439701861538198,49,1,3,9
4672,S049_1_4_1,13886.0,19.77167690421381,7.486777882848104,49,1,4,1
4675,S049_1_4_12,14174.0,19.349321592259432,7.15882193028729,49,1,4,12
4676,S049_1_4_2,14276.0,19.910433118822205,7.56851223754205,49,1,4,2
4677,S049_1_4_3,14439.0,20.062409729794602,7.325202861365808,49,1,4,3
4678,S049_1_4_4,14217.0,19.75138160332349,7.24296864243259,49,1,4,4
4679,S049_1_4_5,14374.0,19.720179228993043,7.319516997046374,49,1,4,5
4680,S049_1_4_6,14165.0,19.90418703826475,7.388401927270755,49,1,4,6
4681,S049_1_4_7,14165.0,19.90418703826475,7.388401927270755,49,1,4,7
4684,S049_2_1_1,14279.0,22.549877003224058,7.047310478056148,49,2,1,1
4685,S049_2_1_10,14612.0,22.42213815538843,7.121536027665155,49,2,1,10
4686,S049_2_1_11,14874.0,22.490373934384863,7.1243945984031845,49,2,1,11
4688,S049_2_1_2,14671.0,22.574320871129135,7.013679386219451,49,2,1,2
4689,S049_2_1_3,14640.0,22.49979670533365,7.065962215098144,49,2,1,3
4690,S049_2_1_4,14404.0,22.67508165026629,7.069446499915075,49,2,1,4
4691,S049_2_1_5,11065.0,22.62814450108922,7.165345832394421,49,2,1,5
4692,S049_2_1_6,13672.0,22.457567059427983,7.1302016891174835,49,2,1,6
4693,S049_2_1_7,14800.0,22.476484573886307,7.1033344096636855,49,2,1,7
4694,S049_2_1_8,14805.0,22.401338648541817,7.134217796249921,49,2,1,8
4695,S049_2_1_9,14805.0,22.401338648541817,7.134217796249921,49,2,1,9
4697,S049_2_2_10,14492.0,21.616784653681066,8.025994569899886,49,2,2,10
4699,S049_2_2_12,14313.0,21.254304862924393,7.963098732148675,49,2,2,12
4700,S049_2_2_2,14058.0,20.795640741103618,8.24601623755182,49,2,2,2
4701,S049_2_2_3,14397.0,20.902279865074547,8.0953914705251,49,2,2,3
4702,S049_2_2_4,14591.0,21.100753086465332,7.916300898177836,49,2,2,4
4703,S049_2_2_5,14764.0,20.83981140009643,8.1416743627736,49,2,2,5
4704,S049_2_2_6,14563.0,20.968296568683375,8.164084085521258,49,2,2,6
4705,S049_2_2_7,14724.0,21.127714774110707,8.045403631816106,49,2,2,7
4706,S049_2_2_8,14849.0,21.974490704075514,7.969906534830929,49,2,2,8
4707,S049_2_2_9,14848.0,22.053953318790036,8.18059929433544,49,2,2,9
4708,S049_2_3_1,14563.0,22.820121826279205,7.870230258375213,49,2,3,1
4709,S049_2_3_10,14531.0,22.443720235622422,7.678033860245887,49,2,3,10
4711,S049_2_3_12,14729.0,22.384126700825846,7.4224310516154635,49,2,3,12
4712,S049_2_3_2,14231.0,22.64412405387773,7.573300965340501,49,2,3,2
4713,S049_2_3_3,14594.0,22.159185368174654,7.522390311487257,49,2,3,3
4714,S049_2_3_4,14526.0,22.04362475645237,7.425632081535513,49,2,3,4
4715,S049_2_3_5,14548.0,22.498436906673888,7.2938553453905115,49,2,3,5
4716,S049_2_3_6,13841.0,22.008774896822153,7.394682432235847,49,2,3,6
4717,S049_2_3_7,11056.0,22.23201229216714,7.363577365833673,49,2,3,7
4718,S049_2_3_8,14211.0,22.421162055765745,7.511504578384929,49,2,3,8
4719,S049_2_3_9,14360.0,22.33185837383332,7.501214167367356,49,2,3,9
4720,S049_2_4_1,14019.0,21.254696696057156,7.51820891469294,49,2,4,1
4721,S049_2_4_10,14297.0,22.485703138885178,6.883056167454216,49,2,4,10
4722,S049_2_4_11,14339.0,22.40739013109588,6.852551204939313,49,2,4,11
4723,S049_2_4_12,14354.0,22.288329381383438,6.82671816200638,49,2,4,12
4724,S049_2_4_2,14388.0,21.381642835028856,7.444147905099886,49,2,4,2
4726,S049_2_4_4,14524.0,21.799086812182697,7.055569981502186,49,2,4,4
4727,S049_2_4_5,14430.0,21.943956016323252,7.035434444050246,49,2,4,5
4729,S049_2_4_7,14347.0,22.21975331033519,6.955706668478182,49,2,4,7
4730,S049_2_4_8,14114.0,22.308717144363552,6.754827506717313,49,2,4,8
4731,S049_2_4_9,14327.0,22.03827663830658,6.994277889150415,49,2,4,9
4732,S050_1_1_1,14628.0,21.90953849016294,8.008646094603606,50,1,1,1
4733,S050_1_1_10,14556.0,22.342754177652576,8.358447107880636,50,1,1,10
4735,S050_1_1_12,14470.0,22.01077001253727,7.857948795715753,50,1,1,12
4736,S050_1_1_2,14214.0,21.80195064958238,8.026757145574535,50,1,1,2
4737,S050_1_1_3,14214.0,21.80195064958238,8.026757145574535,50,1,1,3
4738,S050_1_1_4,12486.0,22.00046354593769,8.124206277542163,50,1,1,4
4739,S050_1_1_5,14143.0,22.261090314541704,8.23261450088717,50,1,1,5
4740,S050_1_1_6,13761.0,22.129185191708082,8.269540254821875,50,1,1,6
4741,S050_1_1_7,13761.0,22.129185191708082,8.269540254821875,50,1,1,7
4742,S050_1_1_8,12754.0,21.68033298601709,8.024229593125117,50,1,1,8
4743,S050_1_1_9,14555.0,21.79900649771343,7.993529158984236,50,1,1,9
4744,S050_1_2_1,14418.0,17.68721148525214,7.000989860460724,50,1,2,1
4745,S050_1_2_10,13530.0,18.745392115721174,7.033826479334476,50,1,2,10
4746,S050_1_2_11,10061.0,18.243937600628197,7.085562474187621,50,1,2,11
4747,S050_1_2_12,14828.0,18.559647146261703,7.039605255443858,50,1,2,12
4748,S050_1_2_2,14628.0,17.78285383382427,7.00300876410737,50,1,2,2
4749,S050_1_2_3,14374.0,17.829482469913707,6.970356112716752,50,1,2,3
4750,S050_1_2_4,14475.0,17.908943630196077,6.977029680720895,50,1,2,4
4752,S050_1_2_6,14465.0,17.910288025194337,6.968674195947339,50,1,2,6
4753,S050_1_2_7,14473.0,18.128067715805653,6.996229319074707,50,1,2,7
4754,S050_1_2_8,14333.0,18.00413357201321,7.013241735347509,50,1,2,8
4755,S050_1_2_9,14704.0,17.911062990539893,7.034865380633112,50,1,2,9
4756,S050_1_3_1,14847.0,22.59543059552035,7.842141178140144,50,1,3,1
4757,S050_1_3_10,14588.0,22.64625248568857,7.840100484721651,50,1,3,10
4758,S050_1_3_11,14685.0,22.430658500759954,7.770713847809971,50,1,3,11
4759,S050_1_3_12,14656.0,22.45298832658775,7.746383342718634,50,1,3,12
